url	title	date	author	up	normal	down	img_list	ip	
https://www.ptt.cc/bbs/Beauty/M.1439208145.A.C1C.html	[帥哥] 朋友家的基因太強啦 	2015-08-10 20:02:23	wc3key	85	15	4	http://i.imgur.com/2c2JMl5.jpg;http://i.imgur.com/5umdDAz.jpg;http://i.imgur.com/knXgJSO.jpg	123.193.248.145	Taipei
https://www.ptt.cc/bbs/Beauty/M.1439285989.A.A58.html	[帥哥] 混血王子 達比修有	2015-08-11 17:39:46	nomo1616	25	6	0	http://i.imgur.com/N4BrwdR.jpg;http://i.imgur.com/X0VGUZU.jpg;http://i.imgur.com/qWBxU1W.jpg;http://i.imgur.com/i4zjxDj.jpg;http://i.imgur.com/tc9vsFL.jpg;http://i.imgur.com/qNa35NO.jpg;http://i.imgur.com/stMwW8E.jpg;http://i.imgur.com/qw3erKd.jpg;http://i.imgur.com/nSMWBzn.jpg;http://i.imgur.com/ZjGLsQz.jpg;http://i.imgur.com/2NqzNgc.jpg;http://i.imgur.com/3q8Me07.jpg	101.13.145.101	Chang-hua
https://www.ptt.cc/bbs/Beauty/M.1439294245.A.937.html	[帥哥] 中華男排帥哥	2015-08-11 19:57:22	yolo0616	53	7	0	http://i.imgur.com/0x2dWtY.jpg;http://i.imgur.com/b0T5OSj.jpg;http://i.imgur.com/RiWOfg5.jpg;http://i.imgur.com/PN5uXe4.jpg;http://i.imgur.com/DYmZPcr.jpg;http://i.imgur.com/4khtBM6.jpg;http://i.imgur.com/AVinNIa.jpg;http://i.imgur.com/xrIaLi4.jpg;http://i.imgur.com/hOa93tU.jpg;http://i.imgur.com/lXbcoon.jpg;http://i.imgur.com/pqo5tRD.jpg;http://i.imgur.com/XygQkfL.jpg;http://i.imgur.com/kHy0TNy.jpg;http://i.imgur.com/Uw9spO5.jpg;http://i.imgur.com/kCmR7Jb.jpg;http://i.imgur.com/r9RjVtO.jpg;http://i.imgur.com/ouKN4cq.jpg	58.115.172.222	Tainan
https://www.ptt.cc/bbs/Beauty/M.1439386043.A.E31.html	[帥哥] 王溢正、詹智堯	2015-08-12 21:27:21	danny901203	17	9	2	http://i.imgur.com/P6YagAA.jpg;http://i.imgur.com/9jULTWA.jpg;http://i.imgur.com/RmDnLOU.jpg;http://i.imgur.com/doAwOLB.jpg;http://i.imgur.com/vxYI6Ru.jpg;http://i.imgur.com/rSP3Gpu.jpg;http://i.imgur.com/tayRC5v.jpg;http://i.imgur.com/9vjxgGP.jpg;http://i.imgur.com/k58oW3l.jpg;http://i.imgur.com/op1haqY.jpg;http://i.imgur.com/hg4WGV2.jpg;http://i.imgur.com/KitdE87.jpg;http://i.imgur.com/u9KbTxs.jpg;http://i.imgur.com/OnhgBKd.jpg;http://i.imgur.com/M7zSBl8.jpg;http://i.imgur.com/e1eLaMa.jpg;http://i.imgur.com/tuBFlAA.jpg;http://i.imgur.com/kyNtDXK.jpg;http://i.imgur.com/yLUQ6fN.jpg;http://i.imgur.com/yEG0xGz.jpg	115.165.200.96	Zhongxing New Village
https://www.ptt.cc/bbs/Beauty/M.1439380195.A.9F8.html	[帥哥] 台灣旅美強投 陳偉殷	2015-08-12 19:49:52	nomo1616	103	20	1	http://i.imgur.com/3cLapXn.jpg;http://i.imgur.com/PU5qOr6.jpg;http://i.imgur.com/W0i0Yby.jpg;http://i.imgur.com/GrWV9Uf.jpg;http://i.imgur.com/EY2CMje.jpg;http://i.imgur.com/hVvRSvN.jpg;http://i.imgur.com/mnbPh5f.jpg;http://i.imgur.com/j0O7Nw1.jpg;http://i.imgur.com/I7p61bg.jpg;http://i.imgur.com/FC11ePO.jpg;http://i.imgur.com/F8MomR3.jpg;http://i.imgur.com/azvY6QP.jpg;http://i.imgur.com/KOHvqbl.jpg;http://i.imgur.com/bTCtwly.jpg;http://i.imgur.com/ZwXbfxL.jpg	218.166.90.214	Tainan
https://www.ptt.cc/bbs/Beauty/M.1439709622.A.316.html	[帥哥] 瀧澤秀明	2015-08-16 15:20:20	takiryushi	3	5	1	http://i.imgur.com/QTxsIfx.jpg;http://i.imgur.com/Q7Oulcb.jpg;http://i.imgur.com/oyHlbmY.jpg;http://i.imgur.com/IMOVwdF.jpg	1.174.142.249	Xinying
https://www.ptt.cc/bbs/Beauty/M.1439889612.A.624.html	[帥哥] 台灣男排雙胞胎	2015-08-18 17:20:09	yolo0616	28	4	2	http://i.imgur.com/kdpEHvh.jpg;http://i.imgur.com/NF5wDTL.jpg;http://i.imgur.com/ey6IqRh.jpg;http://i.imgur.com/rBmfPEk.jpg;http://i.imgur.com/zFCLjfS.jpg;http://i.imgur.com/nDR3p1C.jpg;http://i.imgur.com/ALJX0Q2.jpg;http://i.imgur.com/70AIbJS.jpg;http://i.imgur.com/DFJ4xsR.jpg;http://i.imgur.com/WnydAQK.jpg;http://i.imgur.com/FBajjmO.jpg;http://i.imgur.com/AbJAgMX.jpg;http://i.imgur.com/SRKd5xt.jpg;http://i.imgur.com/WlRcdXb.jpg;http://i.imgur.com/Y0v5FmW.jpg;http://i.imgur.com/7dSv6Au.jpg;http://i.imgur.com/59liEFZ.jpg;http://i.imgur.com/wXLG8HA.jpg;http://i.imgur.com/S7RGUXW.jpg;http://i.imgur.com/ocULY6m.jpg;http://i.imgur.com/UF1t9zr.jpg;http://i.imgur.com/IHJqQVl.jpg;http://i.imgur.com/eLbhgXL.jpg	58.115.172.222	Tainan
https://www.ptt.cc/bbs/Beauty/M.1439869032.A.E24.html	[帥哥] 我的同事這麼帥 怎麼會沒有女朋友	2015-08-18 11:37:10	bear5202020	47	28	31	http://i.imgur.com/Ylh1AiG.jpg;http://i.imgur.com/AjiDjaT.jpg;http://i.imgur.com/WHZKtVm.jpg;http://i.imgur.com/GcUTepB.jpg;http://i.imgur.com/rVvvbmL.jpg;http://i.imgur.com/5CF9iig.jpg;http://i.imgur.com/lv1Otck.jpg;http://i.imgur.com/uw86J5C.jpg	203.222.21.203	Taichung
https://www.ptt.cc/bbs/Beauty/M.1440080106.A.B34.html	[帥哥]  忠烈祠駐防的禮兵	2015-08-20 22:15:04	yukine39	13	7	0	http://i.imgur.com/fEovgnc.jpg;http://i.imgur.com/HOhBx0q.jpg	122.116.205.225	Taoyuan City
https://www.ptt.cc/bbs/Beauty/M.1440155733.A.EE6.html	[帥哥] 400年前的混血王子	2015-08-21 19:15:30	uar9590	25	10	17	http://i.imgur.com/A5YXBuI.jpg;http://i.imgur.com/kjRxTqr.jpg;http://i.imgur.com/J7ZObrQ.jpg;http://i.imgur.com/WVieAmA.jpg;http://i.imgur.com/EzW0OZ3.jpg;http://i.imgur.com/nTz4xIF.jpg;http://i.imgur.com/54DVg4c.jpg;http://i.imgur.com/v87tLrF.jpg;http://i.imgur.com/fKfRk1A.jpg;http://i.imgur.com/qySrqYx.jpg	222.251.10.245	Fengshan
https://www.ptt.cc/bbs/Beauty/M.1440220181.A.A32.html	[帥哥] 鬼月遇到名人	2015-08-22 13:09:36	goldboat	34	15	7	http://i.imgur.com/zIJBqvK.jpg;http://i.imgur.com/URUA4oH.jpg	223.136.141.141	Banqiao
https://www.ptt.cc/bbs/Beauty/M.1440383691.A.AE5.html	[帥哥] 台越混血	2015-08-24 10:34:48	asheng	166	24	22	http://i.imgur.com/g4ZVKqw.jpg;http://i.imgur.com/kZ6BgHH.jpg;http://i.imgur.com/rXaAFYl.jpg;http://i.imgur.com/Zb2zwpQ.jpg;http://i.imgur.com/x0WVfYe.jpg;http://i.imgur.com/o0jdQeb.jpg;http://i.imgur.com/ZGOHe9G.jpg;http://i.imgur.com/P9pc2Yj.jpg;http://i.imgur.com/0RRo2iq.jpg;http://i.imgur.com/3dLPqmO.jpg;http://i.imgur.com/Oq2L3G4.jpg;http://i.imgur.com/LiYTgrC.jpg	111.253.214.189	Douliu
https://www.ptt.cc/bbs/Beauty/M.1440433217.A.E68.html	[帥哥] 有點帥	2015-08-25 00:20:14	Peijunchen	103	19	23	http://i.imgur.com/efgjNnz.jpg;http://i.imgur.com/2XYY3OW.jpg;http://i.imgur.com/1I1nQ9s.jpg;http://i.imgur.com/GMhaPG0.jpg;http://i.imgur.com/OnZpyF0.jpg;http://i.imgur.com/ZNFZdop.jpg;http://i.imgur.com/qRBLUdF.jpg;http://i.imgur.com/yjhuJKK.jpg;http://i.imgur.com/RculgbT.jpg;http://i.imgur.com/rltFnZB.jpg	114.43.70.5	Taoyuan City
https://www.ptt.cc/bbs/Beauty/M.1440520166.A.D1C.html	Re: [帥哥] 徐太宇，是你嗎？	2015-08-26 00:29:22	nanjonosa	12	12	14	http://i.imgur.com/TvKok55.jpg	118.168.207.164	Taipei
https://www.ptt.cc/bbs/Beauty/M.1440621638.A.0C8.html	[帥哥] 未來的治療師	2015-08-27 04:40:36	kelseyyyyy	21	9	4	http://i.imgur.com/gU9ruHd.jpg;http://i.imgur.com/iKKjRZs.jpg;http://i.imgur.com/a6iRCar.jpg;http://i.imgur.com/dIofQ3t.jpg;http://i.imgur.com/StjRD1B.jpg;http://i.imgur.com/MP3HOj1.jpg;http://i.imgur.com/8pwHpJm.jpg	223.137.27.113	Keelung
https://www.ptt.cc/bbs/Beauty/M.1440613718.A.CE0.html	[帥哥] 退役籃球員 王信凱	2015-08-27 02:28:35	s93115	15	5	6	http://i.imgur.com/Fv6HCxe.jpg;http://i.imgur.com/CrCErDZ.jpg;http://i.imgur.com/EM1qns9.jpg;http://i.imgur.com/WICfkim.jpg;http://i.imgur.com/isuHCKk.jpg	1.162.192.215	Banqiao
https://www.ptt.cc/bbs/Beauty/M.1440761226.A.746.html	[帥哥] 哪一家店的帥哥店員	2015-08-28 19:27:04	elmo9017	2	6	5	http://i.imgur.com/eHaNNoH.jpg;http://i.imgur.com/12iaOx0.jpg	211.72.5.235	Taipei
https://www.ptt.cc/bbs/Beauty/M.1440783974.A.377.html	[帥哥] 8/28中天新聞訪問的單眼皮帥哥	2015-08-29 01:46:07	et20023	2	3	1	http://i.imgur.com/Ze5GHdA.jpg;http://i.imgur.com/YTAeR2S.jpg	140.109.222.141	Banqiao
https://www.ptt.cc/bbs/Beauty/M.1440826826.A.D45.html	[帥哥] 憂鬱日系美髮師	2015-08-29 13:40:23	Harionago	52	18	7	http://i.imgur.com/Of3zeAk.jpg;http://i.imgur.com/9mO86PI.jpg;http://i.imgur.com/HJAxmxW.jpg;http://i.imgur.com/RCEJMb5.jpg;http://i.imgur.com/cN9mmlq.jpg;http://i.imgur.com/3qBrDtR.jpg;http://i.imgur.com/qbSmnWb.jpg;http://i.imgur.com/UBVOBYW.jpg;http://i.imgur.com/WkaCxsg.jpg	1.169.53.123	Banqiao
https://www.ptt.cc/bbs/Beauty/M.1441108962.A.2BB.html	[帥哥] 帥氣大男孩	2015-09-01 20:02:39	zxc93528	16	6	0	http://i.imgur.com/PyCJF8N.jpg;http://i.imgur.com/loyIvMY.jpg;http://i.imgur.com/lIioaKw.jpg;http://i.imgur.com/a9720Q8.jpg;http://i.imgur.com/OhvBv0L.jpg;http://i.imgur.com/hsWR4gX.jpg;http://i.imgur.com/KSJGG2A.jpg;http://i.imgur.com/1aRyaTm.jpg;http://i.imgur.com/rNQi4rK.jpg	223.138.22.69	Yujing
https://www.ptt.cc/bbs/Beauty/M.1441550776.A.C4E.html	[帥哥] 逛到的	2015-09-06 22:46:14	sylvia890513	7	3	4	http://i.imgur.com/lyu9AcC.jpg	61.231.16.106	Taipei
https://www.ptt.cc/bbs/Beauty/M.1441726479.A.ED8.html	[帥哥] 捷運板南線外國帥哥	2015-09-08 23:34:36	renofred	67	45	16	http://i.imgur.com/RYTfq0i.jpg;http://i.imgur.com/SIcfkB4.jpg	42.73.138.136	Hsinchu
https://www.ptt.cc/bbs/Beauty/M.1442119194.A.491.html	[帥哥] 吃飯看到的	2015-09-13 12:39:52	ivytsai67	6	4	0	http://i.imgur.com/DAXazvN.jpg;http://i.imgur.com/lBybIhp.jpg;http://i.imgur.com/XsoSB9y.jpg	223.136.91.147	Keelung
https://www.ptt.cc/bbs/Beauty/M.1442820467.A.90A.html	[帥哥] 療癒系帥哥醫生	2015-09-21 15:27:45	jiki	173	44	17	http://i.imgur.com/S7ihjkY.jpg;http://i.imgur.com/PjOxkyW.jpg;http://i.imgur.com/CAgUsHl.jpg	223.139.11.93	Taoyuan City
https://www.ptt.cc/bbs/Beauty/M.1442920315.A.CC9.html	[帥哥] 純白服務生	2015-09-22 19:11:52	zxc93528	4	1	6	http://i.imgur.com/188fK2G.jpg	111.82.154.36	Chang-hua
https://www.ptt.cc/bbs/Beauty/M.1443014127.A.FD3.html	[帥哥] 想知道他的FB~	2015-09-23 21:15:25	jenlin830	19	16	3	http://i.imgur.com/fEF9yV8.jpg;http://i.imgur.com/dgXDpv1.jpg;http://i.imgur.com/rik7YcT.jpg;http://i.imgur.com/fT5NrWy.jpg	110.28.96.195	Taipei
https://www.ptt.cc/bbs/Beauty/M.1444182781.A.897.html	[帥哥] 台中高鐵型男阿公	2015-10-07 09:52:59	agnesk728	12	9	15	http://i.imgur.com/SWbM2DV.jpg;http://i.imgur.com/dLFELM1.jpg;http://i.imgur.com/VJhKhcI.jpg	111.82.174.66	Zhubei
https://www.ptt.cc/bbs/Beauty/M.1444901664.A.116.html	[帥哥] 萌帥系男孩 Masha	2015-10-15 17:34:21	zxc93528	9	7	3	http://i.imgur.com/XML7j0C.jpg;http://i.imgur.com/2e5eFw3.jpg;http://i.imgur.com/jqf3chT.jpg;http://i.imgur.com/9FlQooi.jpg	111.82.111.95	Fengyuan
https://www.ptt.cc/bbs/Beauty/M.1445174497.A.F66.html	[帥哥] 帥哥我同學	2015-10-18 21:21:28	arhtur945	79	35	22	http://i.imgur.com/Cyf0ekB.jpg;http://i.imgur.com/a0qmN9S.jpg;http://i.imgur.com/JAOaPdq.jpg;http://i.imgur.com/2veiB5B.jpg;http://i.imgur.com/wxFIskQ.jpg;http://i.imgur.com/THl2yIG.jpg	117.19.0.188	Taipei
https://www.ptt.cc/bbs/Beauty/M.1445390663.A.C21.html	[帥哥] 某校帥哥跪求學校、姓名	2015-10-21 09:24:20	mimicat520	7	15	10	http://i.imgur.com/oqwP1wl.jpg;http://i.imgur.com/V46Hr2Y.jpg	101.14.2.189	Taoyuan City
https://www.ptt.cc/bbs/Beauty/M.1445429992.A.514.html	[帥哥] 蠻會放電的	2015-10-21 20:19:49	zxc93528	1	8	5	http://i.imgur.com/Y2FPli7.jpg;http://i.imgur.com/6WhCJEl.jpg;http://i.imgur.com/qF8aKl9.jpg;http://i.imgur.com/ysufpSE.jpg;http://i.imgur.com/wEP3bWF.jpg	111.82.1.169	Taoyuan
https://www.ptt.cc/bbs/Beauty/M.1445522572.A.DCC.html	[帥哥] 我的帥哥朋友正恩	2015-10-22 22:02:48	ckshchen	88	19	8	http://i.imgur.com/kmtmAFi.jpg;http://i.imgur.com/ZJtD1AE.jpg;http://i.imgur.com/KE0ehvl.jpg;http://i.imgur.com/YC08KxS.jpg	36.231.148.35	Banqiao
https://www.ptt.cc/bbs/Beauty/M.1445611607.A.49C.html	[帥哥]出賣同班同學	2015-10-23 22:46:45	ounoo	84	22	20	http://i.imgur.com/fyD9P65.jpg;http://i.imgur.com/c6l0qdI.jpg;http://i.imgur.com/3GZI1Et.jpg;http://i.imgur.com/q5Nj59T.jpg;http://i.imgur.com/TCiME0c.jpg	175.181.103.59	Daxi
https://www.ptt.cc/bbs/Beauty/M.1446032676.A.EA7.html	[帥哥] 有點像鄭元暢	2015-10-28 19:44:33	zxc93528	11	7	1	http://i.imgur.com/ksIBsgZ.jpg;http://i.imgur.com/jhX8Tjd.jpg;http://i.imgur.com/4RVeaPl.jpg;http://i.imgur.com/AIakCiV.jpg;http://i.imgur.com/VDf3EF6.jpg;http://i.imgur.com/nWOS2ka.jpg	210.240.195.3	Fengshan
https://www.ptt.cc/bbs/Beauty/M.1446098534.A.D6A.html	[帥哥] 強者我朋友	2015-10-29 14:02:11	rex830521	15	8	17	http://i.imgur.com/D6xzOq8.jpg;http://i.imgur.com/f1zthH6.jpg;http://i.imgur.com/lpPCdC8.jpg;http://i.imgur.com/n7UHjpV.jpg;http://i.imgur.com/8PUYI87.jpg	36.228.132.8	Taipei
https://www.ptt.cc/bbs/Beauty/M.1446634077.A.CB2.html	[帥哥] 小時候胖不是胖	2015-11-04 18:47:54	zxc93528	13	5	6	http://i.imgur.com/8UE4BEF.jpg;http://i.imgur.com/YWlzOnY.jpg;http://i.imgur.com/iuLNuev.jpg;http://i.imgur.com/L70UzaA.jpg;http://i.imgur.com/RT1YzsY.jpg;http://i.imgur.com/r3hZAHT.jpg	111.83.1.57	Taichung
https://www.ptt.cc/bbs/Beauty/M.1446774543.A.712.html	[帥哥] 出賣超有才華我弟與其女友	2015-11-06 09:49:01	steffy0418	225	42	116	http://i.imgur.com/b60CLQZ.jpg;http://i.imgur.com/eP3Z7kh.jpg;http://i.imgur.com/yyFtliP.jpg;http://i.imgur.com/ul6k6Hm.jpg;http://i.imgur.com/8sSnCPm.jpg;http://i.imgur.com/YBgZAWQ.jpg;http://i.imgur.com/gsawqdc.jpg;http://i.imgur.com/THo1EUg.jpg;http://i.imgur.com/TEVvo3Y.jpg;http://i.imgur.com/JJMxDoq.jpg;http://i.imgur.com/WPW4vXL.jpg	180.217.246.234	Tainan
https://www.ptt.cc/bbs/Beauty/M.1448513809.A.C7E.html	[帥哥] 賣學弟 圖超少.....	2015-11-26 12:56:47	kkate005	50	14	11	http://i.imgur.com/UWHhmxN.jpg;http://i.imgur.com/gAOvhKn.jpg;http://i.imgur.com/4vMbVrh.jpg;http://i.imgur.com/2i8AeTe.jpg	114.136.88.208	Taipei
https://www.ptt.cc/bbs/Beauty/M.1448805785.A.EE9.html	Fw: [帥哥] 爺爺以前的照片（照片增新）	2015-11-29 22:03:04	QQcv	116	8	0	http://i.imgur.com/t5mxM9D.jpg;http://i.imgur.com/Mifq20p.jpg;http://i.imgur.com/JTsnyqh.jpg;http://i.imgur.com/ERbPvyk.jpg	203.165.228.247	Musashino
https://www.ptt.cc/bbs/Beauty/M.1448904411.A.66A.html	[帥哥] 在那沒有玻尿酸的年代	2015-12-01 01:26:48	shyuanlin	26	9	4	http://i.imgur.com/dMKdh8K.jpg;http://i.imgur.com/tXNA3qA.jpg;http://i.imgur.com/lviBJh1.jpg;http://i.imgur.com/7TXPlcu.jpg;http://i.imgur.com/jELH5uR.jpg;http://i.imgur.com/DjwILPe.jpg	39.13.213.187	Taipei
https://www.ptt.cc/bbs/Beauty/M.1448896967.A.A26.html	[帥哥] 民國初年帥哥	2015-11-30 23:22:45	joshua0606	18	7	2	http://i.imgur.com/tVltoPK.jpg;http://i.imgur.com/HnOUUOT.jpg	223.141.133.79	Kaohsiung
https://www.ptt.cc/bbs/Beauty/M.1449251457.A.1B3.html	[帥哥] 國小同學	2015-12-05 01:50:54	meatbag0808	20	13	6	http://i.imgur.com/66MYR0m.jpg;http://i.imgur.com/512T1Zc.jpg;http://i.imgur.com/abGfTGk.jpg;http://i.imgur.com/8eLy5AP.jpg;http://i.imgur.com/xyennIh.jpg	39.12.130.16	Jiayi Shi
https://www.ptt.cc/bbs/Beauty/M.1449415084.A.AE3.html	[帥哥] 朋友	2015-12-06 23:18:02	dani0921	4	6	6	http://i.imgur.com/DL6Xpl8.jpg;http://i.imgur.com/3hbkaRt.jpg;http://i.imgur.com/AbotGpx.jpg;http://i.imgur.com/XoJKtiH.jpg;http://i.imgur.com/v9lRcNM.jpg	39.12.72.246	Fengshan
https://www.ptt.cc/bbs/Beauty/M.1449579399.A.BF0.html	[帥哥] 爸爸年輕帥照	2015-12-08 20:56:37	sunnychien01	24	15	0	http://i.imgur.com/hvP3y3B.jpg;http://i.imgur.com/F3qKyJ5.jpg;http://i.imgur.com/jt4TSVZ.jpg;http://i.imgur.com/flcgZc5.jpg	111.248.226.29	Taipei
https://www.ptt.cc/bbs/Beauty/M.1450506270.A.1D1.html	[帥哥] 身材臉蛋二選一	2015-12-19 14:24:28	moneymoney	20	15	7	http://i.imgur.com/27jcODs.jpg	111.249.62.226	Hsinchu
https://www.ptt.cc/bbs/Beauty/M.1450535896.A.F88.html	[帥哥] 個人照	2015-12-19 22:38:13	qscxz	311	42	18	http://i.imgur.com/E2b0RUi.jpg;http://i.imgur.com/tAfIASI.jpg;http://i.imgur.com/4VngjTa.jpg;http://i.imgur.com/2cvqpaV.jpg;http://i.imgur.com/NijyrLV.jpg;http://i.imgur.com/iai0HYM.jpg;http://i.imgur.com/O71d2Dt.jpg	36.232.217.121	Zhongxing New Village
https://www.ptt.cc/bbs/Beauty/M.1450678610.A.0F4.html	[帥哥] 鄰家男孩	2015-12-21 14:16:48	williamhuang	85	27	63	http://i.imgur.com/EgegIDH.jpg;http://i.imgur.com/Zs039k7.jpg;http://i.imgur.com/YdGWTMv.jpg	140.112.25.106	Taipei
https://www.ptt.cc/bbs/Beauty/M.1451243483.A.D4F.html	[帥哥] 台大校友石知田	2015-12-28 03:11:21	beautiful	37	6	9	http://i.imgur.com/8NIRc4l.jpg;http://i.imgur.com/T6wwqUU.jpg;http://i.imgur.com/2MgRPkG.jpg;http://i.imgur.com/5QTCEzR.jpg;http://i.imgur.com/EqAcTJU.jpg;http://i.imgur.com/uk6bKy3.jpg;http://i.imgur.com/8SkddsY.jpg;http://i.imgur.com/4ResYy1.jpg	27.124.188.99	Suwon
https://www.ptt.cc/bbs/Beauty/M.1451286336.A.646.html	[帥哥] 靦腆暖男	2015-12-28 15:05:33	williamhuang	26	12	28	http://i.imgur.com/2AwsQXd.jpg;http://i.imgur.com/P4lShRw.jpg;http://i.imgur.com/wPDYaQu.jpg	140.112.25.106	Taipei
